filename treatment update average
edit_explode_denovo_002_73 edit_explode_denovo_002 28000 7.6031
edit_explode_denovo_002_73 edit_explode_denovo_002 29000 6.9354
edit_explode_denovo_002_73 edit_explode_denovo_002 30000 6.64984
edit_explode_denovo_002_73 edit_explode_denovo_002 31000 6.96703
edit_explode_denovo_002_73 edit_explode_denovo_002 32000 7.58388
edit_explode_denovo_002_73 edit_explode_denovo_002 33000 8.32464
edit_explode_denovo_002_73 edit_explode_denovo_002 34000 8.58853
edit_explode_denovo_002_73 edit_explode_denovo_002 35000 8.72797
edit_explode_denovo_002_73 edit_explode_denovo_002 36000 9.00734
edit_explode_denovo_002_73 edit_explode_denovo_002 37000 9.52207
edit_explode_denovo_002_73 edit_explode_denovo_002 38000 9.96195
edit_explode_denovo_002_73 edit_explode_denovo_002 39000 11.4032
edit_explode_denovo_002_73 edit_explode_denovo_002 40000 12.7185
edit_explode_denovo_002_73 edit_explode_denovo_002 41000 12.7347
edit_explode_denovo_002_73 edit_explode_denovo_002 42000 12.7092
edit_explode_denovo_002_73 edit_explode_denovo_002 43000 12.348
edit_explode_denovo_002_73 edit_explode_denovo_002 44000 12.1095
edit_explode_denovo_002_73 edit_explode_denovo_002 45000 12.6293
edit_explode_denovo_002_73 edit_explode_denovo_002 46000 12.3906
edit_explode_denovo_002_73 edit_explode_denovo_002 47000 12.1544
edit_explode_denovo_002_73 edit_explode_denovo_002 48000 13.1822
edit_explode_denovo_002_73 edit_explode_denovo_002 49000 14.0302
edit_explode_denovo_002_73 edit_explode_denovo_002 50000 14.6902
edit_explode_denovo_002_73 edit_explode_denovo_002 51000 15.0721
edit_explode_denovo_002_73 edit_explode_denovo_002 52000 13.6703
edit_explode_denovo_002_73 edit_explode_denovo_002 53000 11.3752
edit_explode_denovo_002_73 edit_explode_denovo_002 54000 11.2658
edit_explode_denovo_002_73 edit_explode_denovo_002 55000 11.1724
edit_explode_denovo_002_73 edit_explode_denovo_002 56000 10.7232
edit_explode_denovo_002_73 edit_explode_denovo_002 57000 12.2675
edit_explode_denovo_002_73 edit_explode_denovo_002 58000 12.1767
edit_explode_denovo_002_73 edit_explode_denovo_002 59000 11.4348
edit_explode_denovo_002_73 edit_explode_denovo_002 60000 11.3134
edit_explode_denovo_002_74 edit_explode_denovo_002 0 -nan
edit_explode_denovo_002_74 edit_explode_denovo_002 1000 14.0078
edit_explode_denovo_002_74 edit_explode_denovo_002 2000 19.1523
edit_explode_denovo_002_74 edit_explode_denovo_002 3000 10.6369
edit_explode_denovo_002_74 edit_explode_denovo_002 4000 10.9974
edit_explode_denovo_002_74 edit_explode_denovo_002 5000 7.85227
edit_explode_denovo_002_74 edit_explode_denovo_002 6000 7.28061
edit_explode_denovo_002_74 edit_explode_denovo_002 7000 6.24913
edit_explode_denovo_002_74 edit_explode_denovo_002 8000 6.7017
edit_explode_denovo_002_74 edit_explode_denovo_002 9000 7.90296
edit_explode_denovo_002_74 edit_explode_denovo_002 10000 7.69824
edit_explode_denovo_002_74 edit_explode_denovo_002 11000 5.54531
edit_explode_denovo_002_74 edit_explode_denovo_002 12000 5.49393
edit_explode_denovo_002_74 edit_explode_denovo_002 13000 5.76989
edit_explode_denovo_002_74 edit_explode_denovo_002 14000 5.49845
edit_explode_denovo_002_74 edit_explode_denovo_002 15000 5.36959
edit_explode_denovo_002_74 edit_explode_denovo_002 16000 6.12712
edit_explode_denovo_002_74 edit_explode_denovo_002 17000 4.41262
edit_explode_denovo_002_74 edit_explode_denovo_002 18000 4.43334
edit_explode_denovo_002_74 edit_explode_denovo_002 19000 4.58075
edit_explode_denovo_002_74 edit_explode_denovo_002 20000 4.87721
edit_explode_denovo_002_74 edit_explode_denovo_002 21000 5.10526
edit_explode_denovo_002_74 edit_explode_denovo_002 22000 5.30551
edit_explode_denovo_002_74 edit_explode_denovo_002 23000 5.11257
edit_explode_denovo_002_74 edit_explode_denovo_002 24000 5.63175
edit_explode_denovo_002_74 edit_explode_denovo_002 25000 6.38109
edit_explode_denovo_002_74 edit_explode_denovo_002 26000 7.65196
edit_explode_denovo_002_74 edit_explode_denovo_002 27000 9.37448
edit_explode_denovo_002_74 edit_explode_denovo_002 28000 10.827
edit_explode_denovo_002_74 edit_explode_denovo_002 29000 11.4176
edit_explode_denovo_002_74 edit_explode_denovo_002 30000 11.4072
edit_explode_denovo_002_74 edit_explode_denovo_002 31000 11.7254
edit_explode_denovo_002_74 edit_explode_denovo_002 32000 12.8807
edit_explode_denovo_002_74 edit_explode_denovo_002 33000 13.003
edit_explode_denovo_002_74 edit_explode_denovo_002 34000 5.37416
edit_explode_denovo_002_74 edit_explode_denovo_002 35000 4.74604
edit_explode_denovo_002_74 edit_explode_denovo_002 36000 4.92626
edit_explode_denovo_002_74 edit_explode_denovo_002 37000 4.98232
edit_explode_denovo_002_74 edit_explode_denovo_002 38000 5.43928
edit_explode_denovo_002_74 edit_explode_denovo_002 39000 6.08312
edit_explode_denovo_002_74 edit_explode_denovo_002 40000 6.27457
edit_explode_denovo_002_74 edit_explode_denovo_002 41000 6.68754
edit_explode_denovo_002_74 edit_explode_denovo_002 42000 7.34709
edit_explode_denovo_002_74 edit_explode_denovo_002 43000 7.90487
edit_explode_denovo_002_74 edit_explode_denovo_002 44000 7.73358
edit_explode_denovo_002_74 edit_explode_denovo_002 45000 7.00812
edit_explode_denovo_002_74 edit_explode_denovo_002 46000 6.43353
edit_explode_denovo_002_74 edit_explode_denovo_002 47000 6.13769
edit_explode_denovo_002_74 edit_explode_denovo_002 48000 6.08253
edit_explode_denovo_002_74 edit_explode_denovo_002 49000 6.45974
edit_explode_denovo_002_74 edit_explode_denovo_002 50000 7.18904
edit_explode_denovo_002_74 edit_explode_denovo_002 51000 8.47208
edit_explode_denovo_002_74 edit_explode_denovo_002 52000 9.10351
edit_explode_denovo_002_74 edit_explode_denovo_002 53000 9.38822
edit_explode_denovo_002_74 edit_explode_denovo_002 54000 9.32142
edit_explode_denovo_002_74 edit_explode_denovo_002 55000 8.76849
edit_explode_denovo_002_74 edit_explode_denovo_002 56000 7.67827
edit_explode_denovo_002_74 edit_explode_denovo_002 57000 7.79492
edit_explode_denovo_002_74 edit_explode_denovo_002 58000 8.35147
edit_explode_denovo_002_74 edit_explode_denovo_002 59000 8.57273
edit_explode_denovo_002_74 edit_explode_denovo_002 60000 8.12316
edit_explode_denovo_002_75 edit_explode_denovo_002 0 -nan
edit_explode_denovo_002_75 edit_explode_denovo_002 1000 13.5901
edit_explode_denovo_002_75 edit_explode_denovo_002 2000 14.9621
edit_explode_denovo_002_75 edit_explode_denovo_002 3000 13.7322
edit_explode_denovo_002_75 edit_explode_denovo_002 4000 12.0626
edit_explode_denovo_002_75 edit_explode_denovo_002 5000 11.9508
edit_explode_denovo_002_75 edit_explode_denovo_002 6000 11.8613
edit_explode_denovo_002_75 edit_explode_denovo_002 7000 12.7538
edit_explode_denovo_002_75 edit_explode_denovo_002 8000 14.6379
edit_explode_denovo_002_75 edit_explode_denovo_002 9000 16.5346
edit_explode_denovo_002_75 edit_explode_denovo_002 10000 17.5996
edit_explode_denovo_002_75 edit_explode_denovo_002 11000 17.9957
edit_explode_denovo_002_75 edit_explode_denovo_002 12000 17.7738
edit_explode_denovo_002_75 edit_explode_denovo_002 13000 16.6622
edit_explode_denovo_002_75 edit_explode_denovo_002 14000 16.977
edit_explode_denovo_002_75 edit_explode_denovo_002 15000 16.6948
edit_explode_denovo_002_75 edit_explode_denovo_002 16000 17.4938
edit_explode_denovo_002_75 edit_explode_denovo_002 17000 16.7077
edit_explode_denovo_002_75 edit_explode_denovo_002 18000 17.0155
edit_explode_denovo_002_75 edit_explode_denovo_002 19000 17.5447
edit_explode_denovo_002_75 edit_explode_denovo_002 20000 17.4183
edit_explode_denovo_002_75 edit_explode_denovo_002 21000 17.1294
edit_explode_denovo_002_75 edit_explode_denovo_002 22000 16.5041
edit_explode_denovo_002_75 edit_explode_denovo_002 23000 16.3882
edit_explode_denovo_002_75 edit_explode_denovo_002 24000 15.2832
edit_explode_denovo_002_75 edit_explode_denovo_002 25000 16.9281
edit_explode_denovo_002_75 edit_explode_denovo_002 26000 18.4944
edit_explode_denovo_002_75 edit_explode_denovo_002 27000 20.1024
edit_explode_denovo_002_75 edit_explode_denovo_002 28000 22.2094
edit_explode_denovo_002_75 edit_explode_denovo_002 29000 23.3949
edit_explode_denovo_002_75 edit_explode_denovo_002 30000 23.41
edit_explode_denovo_002_75 edit_explode_denovo_002 31000 23.5628
edit_explode_denovo_002_75 edit_explode_denovo_002 32000 23.5868
edit_explode_denovo_002_75 edit_explode_denovo_002 33000 22.8554
edit_explode_denovo_002_75 edit_explode_denovo_002 34000 22.48
edit_explode_denovo_002_75 edit_explode_denovo_002 35000 22.766
edit_explode_denovo_002_75 edit_explode_denovo_002 36000 24.053
edit_explode_denovo_002_75 edit_explode_denovo_002 37000 23.0025
edit_explode_denovo_002_75 edit_explode_denovo_002 38000 23.6056
edit_explode_denovo_002_75 edit_explode_denovo_002 39000 22.4115
edit_explode_denovo_002_75 edit_explode_denovo_002 40000 21.3222
edit_explode_denovo_002_75 edit_explode_denovo_002 41000 19.1418
edit_explode_denovo_002_75 edit_explode_denovo_002 42000 20.7099
edit_explode_denovo_002_75 edit_explode_denovo_002 43000 9.10098
edit_explode_denovo_002_75 edit_explode_denovo_002 44000 8.99188
edit_explode_denovo_002_75 edit_explode_denovo_002 45000 7.06301
edit_explode_denovo_002_75 edit_explode_denovo_002 46000 6.09576
edit_explode_denovo_002_75 edit_explode_denovo_002 47000 6.03164
edit_explode_denovo_002_75 edit_explode_denovo_002 48000 6.34474
edit_explode_denovo_002_75 edit_explode_denovo_002 49000 7.63374
edit_explode_denovo_002_75 edit_explode_denovo_002 50000 9.77588
edit_explode_denovo_002_75 edit_explode_denovo_002 51000 9.04492
edit_explode_denovo_002_75 edit_explode_denovo_002 52000 8.4467
edit_explode_denovo_002_75 edit_explode_denovo_002 53000 9.337
edit_explode_denovo_002_75 edit_explode_denovo_002 54000 10.1801
edit_explode_denovo_002_75 edit_explode_denovo_002 55000 10.8488
edit_explode_denovo_002_75 edit_explode_denovo_002 56000 11.0884
edit_explode_denovo_002_75 edit_explode_denovo_002 57000 10.6826
edit_explode_denovo_002_75 edit_explode_denovo_002 58000 10.7655
edit_explode_denovo_002_75 edit_explode_denovo_002 59000 11.0136
edit_explode_denovo_002_75 edit_explode_denovo_002 60000 12.3146
edit_explode_denovo_002_76 edit_explode_denovo_002 0 -nan
edit_explode_denovo_002_76 edit_explode_denovo_002 1000 13.7103
edit_explode_denovo_002_76 edit_explode_denovo_002 2000 16.281
edit_explode_denovo_002_76 edit_explode_denovo_002 3000 18.1094
edit_explode_denovo_002_76 edit_explode_denovo_002 4000 18.7555
edit_explode_denovo_002_76 edit_explode_denovo_002 5000 19.2426
edit_explode_denovo_002_76 edit_explode_denovo_002 6000 20.3207
edit_explode_denovo_002_76 edit_explode_denovo_002 7000 21.314
edit_explode_denovo_002_76 edit_explode_denovo_002 8000 21.0856
edit_explode_denovo_002_76 edit_explode_denovo_002 9000 20.2792
edit_explode_denovo_002_76 edit_explode_denovo_002 10000 18.0007
edit_explode_denovo_002_76 edit_explode_denovo_002 11000 15.7565
edit_explode_denovo_002_76 edit_explode_denovo_002 12000 15.8563
edit_explode_denovo_002_76 edit_explode_denovo_002 13000 15.7823
edit_explode_denovo_002_76 edit_explode_denovo_002 14000 15.0767
edit_explode_denovo_002_76 edit_explode_denovo_002 15000 16.46
edit_explode_denovo_002_76 edit_explode_denovo_002 16000 9.36926
edit_explode_denovo_002_76 edit_explode_denovo_002 17000 8.87582
edit_explode_denovo_002_76 edit_explode_denovo_002 18000 5.91359
edit_explode_denovo_002_76 edit_explode_denovo_002 19000 6.67733
edit_explode_denovo_002_76 edit_explode_denovo_002 20000 7.08112
edit_explode_denovo_002_76 edit_explode_denovo_002 21000 7.38422
edit_explode_denovo_002_76 edit_explode_denovo_002 22000 7.5968
edit_explode_denovo_002_76 edit_explode_denovo_002 23000 7.46536
edit_explode_denovo_002_76 edit_explode_denovo_002 24000 7.46548
edit_explode_denovo_002_76 edit_explode_denovo_002 25000 7.04169
edit_explode_denovo_002_76 edit_explode_denovo_002 26000 5.80238
edit_explode_denovo_002_76 edit_explode_denovo_002 27000 5.7398
edit_explode_denovo_002_76 edit_explode_denovo_002 28000 5.56887
edit_explode_denovo_002_76 edit_explode_denovo_002 29000 5.64562
edit_explode_denovo_002_76 edit_explode_denovo_002 30000 5.64659
edit_explode_denovo_002_76 edit_explode_denovo_002 31000 5.65776
edit_explode_denovo_002_76 edit_explode_denovo_002 32000 5.70382
edit_explode_denovo_002_76 edit_explode_denovo_002 33000 5.9165
edit_explode_denovo_002_76 edit_explode_denovo_002 34000 6.01939
edit_explode_denovo_002_76 edit_explode_denovo_002 35000 6.62762
edit_explode_denovo_002_76 edit_explode_denovo_002 36000 7.1951
edit_explode_denovo_002_76 edit_explode_denovo_002 37000 7.44537
edit_explode_denovo_002_76 edit_explode_denovo_002 38000 7.88236
edit_explode_denovo_002_76 edit_explode_denovo_002 39000 8.1916
edit_explode_denovo_002_76 edit_explode_denovo_002 40000 9.33527
edit_explode_denovo_002_76 edit_explode_denovo_002 41000 10.4128
edit_explode_denovo_002_76 edit_explode_denovo_002 42000 8.26353
edit_explode_denovo_002_76 edit_explode_denovo_002 43000 6.61359
edit_explode_denovo_002_76 edit_explode_denovo_002 44000 5.88678
edit_explode_denovo_002_76 edit_explode_denovo_002 45000 5.38682
edit_explode_denovo_002_76 edit_explode_denovo_002 46000 5.48093
edit_explode_denovo_002_76 edit_explode_denovo_002 47000 6.04595
edit_explode_denovo_002_76 edit_explode_denovo_002 48000 6.90825
edit_explode_denovo_002_76 edit_explode_denovo_002 49000 7.78754
edit_explode_denovo_002_76 edit_explode_denovo_002 50000 7.97543
edit_explode_denovo_002_76 edit_explode_denovo_002 51000 8.26698
edit_explode_denovo_002_76 edit_explode_denovo_002 52000 8.60204
edit_explode_denovo_002_76 edit_explode_denovo_002 53000 8.67302
edit_explode_denovo_002_76 edit_explode_denovo_002 54000 8.7643
edit_explode_denovo_002_76 edit_explode_denovo_002 55000 9.24382
edit_explode_denovo_002_76 edit_explode_denovo_002 56000 9.31377
edit_explode_denovo_002_76 edit_explode_denovo_002 57000 9.27556
edit_explode_denovo_002_76 edit_explode_denovo_002 58000 9.74882
edit_explode_denovo_002_76 edit_explode_denovo_002 59000 10.103
edit_explode_denovo_002_76 edit_explode_denovo_002 60000 10.991
edit_explode_denovo_002_77 edit_explode_denovo_002 0 -nan
edit_explode_denovo_002_77 edit_explode_denovo_002 1000 14.7611
edit_explode_denovo_002_77 edit_explode_denovo_002 2000 17.896
edit_explode_denovo_002_77 edit_explode_denovo_002 3000 19.5122
edit_explode_denovo_002_77 edit_explode_denovo_002 4000 18.2144
edit_explode_denovo_002_77 edit_explode_denovo_002 5000 15.636
edit_explode_denovo_002_77 edit_explode_denovo_002 6000 11.5461
edit_explode_denovo_002_77 edit_explode_denovo_002 7000 10.5836
edit_explode_denovo_002_77 edit_explode_denovo_002 8000 10.2641
edit_explode_denovo_002_77 edit_explode_denovo_002 9000 9.14589
edit_explode_denovo_002_77 edit_explode_denovo_002 10000 8.3015
edit_explode_denovo_002_77 edit_explode_denovo_002 11000 10.4077
edit_explode_denovo_002_77 edit_explode_denovo_002 12000 9.65344
edit_explode_denovo_002_77 edit_explode_denovo_002 13000 9.41235
edit_explode_denovo_002_77 edit_explode_denovo_002 14000 9.26478
edit_explode_denovo_002_77 edit_explode_denovo_002 15000 10.4254
edit_explode_denovo_002_77 edit_explode_denovo_002 16000 7.31182
edit_explode_denovo_002_77 edit_explode_denovo_002 17000 7.06789
edit_explode_denovo_002_77 edit_explode_denovo_002 18000 7.16093
edit_explode_denovo_002_77 edit_explode_denovo_002 19000 7.15942
edit_explode_denovo_002_77 edit_explode_denovo_002 20000 7.246
edit_explode_denovo_002_77 edit_explode_denovo_002 21000 5.77094
edit_explode_denovo_002_77 edit_explode_denovo_002 22000 5.54754
edit_explode_denovo_002_77 edit_explode_denovo_002 23000 5.3248
edit_explode_denovo_002_77 edit_explode_denovo_002 24000 5.33016
edit_explode_denovo_002_77 edit_explode_denovo_002 25000 5.31215
edit_explode_denovo_002_77 edit_explode_denovo_002 26000 5.43939
edit_explode_denovo_002_77 edit_explode_denovo_002 27000 5.50273
edit_explode_denovo_002_77 edit_explode_denovo_002 28000 5.75022
edit_explode_denovo_002_77 edit_explode_denovo_002 29000 6.3591
edit_explode_denovo_002_77 edit_explode_denovo_002 30000 6.91771
edit_explode_denovo_002_77 edit_explode_denovo_002 31000 8.75456
edit_explode_denovo_002_77 edit_explode_denovo_002 32000 10.1567
edit_explode_denovo_002_77 edit_explode_denovo_002 33000 10.7209
edit_explode_denovo_002_77 edit_explode_denovo_002 34000 10.7307
edit_explode_denovo_002_77 edit_explode_denovo_002 35000 10.3022
edit_explode_denovo_002_77 edit_explode_denovo_002 36000 10.0518
edit_explode_denovo_002_77 edit_explode_denovo_002 37000 10.4125
edit_explode_denovo_002_77 edit_explode_denovo_002 38000 10.9283
edit_explode_denovo_002_77 edit_explode_denovo_002 39000 11.5295
edit_explode_denovo_002_77 edit_explode_denovo_002 40000 12.435
edit_explode_denovo_002_77 edit_explode_denovo_002 41000 12.7988
edit_explode_denovo_002_77 edit_explode_denovo_002 42000 10.8718
edit_explode_denovo_002_77 edit_explode_denovo_002 43000 9.04507
edit_explode_denovo_002_77 edit_explode_denovo_002 44000 7.65506
edit_explode_denovo_002_77 edit_explode_denovo_002 45000 7.45508
edit_explode_denovo_002_77 edit_explode_denovo_002 46000 7.40612
edit_explode_denovo_002_77 edit_explode_denovo_002 47000 7.6031
edit_explode_denovo_002_77 edit_explode_denovo_002 48000 7.73517
edit_explode_denovo_002_77 edit_explode_denovo_002 49000 7.92736
edit_explode_denovo_002_77 edit_explode_denovo_002 50000 8.18279
edit_explode_denovo_002_77 edit_explode_denovo_002 51000 8.69433
edit_explode_denovo_002_77 edit_explode_denovo_002 52000 9.23594
edit_explode_denovo_002_77 edit_explode_denovo_002 53000 10.125
edit_explode_denovo_002_77 edit_explode_denovo_002 54000 11.3166
edit_explode_denovo_002_77 edit_explode_denovo_002 55000 12.2986
edit_explode_denovo_002_77 edit_explode_denovo_002 56000 12.5166
edit_explode_denovo_002_77 edit_explode_denovo_002 57000 13.0021
edit_explode_denovo_002_77 edit_explode_denovo_002 58000 13.1567
edit_explode_denovo_002_77 edit_explode_denovo_002 59000 13.4636
edit_explode_denovo_002_77 edit_explode_denovo_002 60000 12.9675
edit_explode_denovo_002_78 edit_explode_denovo_002 0 -nan
edit_explode_denovo_002_78 edit_explode_denovo_002 1000 15.0997
edit_explode_denovo_002_78 edit_explode_denovo_002 2000 17.7206
edit_explode_denovo_002_78 edit_explode_denovo_002 3000 17.6389
edit_explode_denovo_002_78 edit_explode_denovo_002 4000 18.2717
edit_explode_denovo_002_78 edit_explode_denovo_002 5000 19.011
edit_explode_denovo_002_78 edit_explode_denovo_002 6000 19.6647
edit_explode_denovo_002_78 edit_explode_denovo_002 7000 18.1741
edit_explode_denovo_002_78 edit_explode_denovo_002 8000 15.9835
edit_explode_denovo_002_78 edit_explode_denovo_002 9000 15.5575
edit_explode_denovo_002_78 edit_explode_denovo_002 10000 12.2453
edit_explode_denovo_002_78 edit_explode_denovo_002 11000 7.53015
edit_explode_denovo_002_78 edit_explode_denovo_002 12000 11.5793
edit_explode_denovo_002_78 edit_explode_denovo_002 13000 9.54044
edit_explode_denovo_002_78 edit_explode_denovo_002 14000 6.6942
edit_explode_denovo_002_78 edit_explode_denovo_002 15000 6.89345
edit_explode_denovo_002_78 edit_explode_denovo_002 16000 7.16096
edit_explode_denovo_002_78 edit_explode_denovo_002 17000 7.74552
edit_explode_denovo_002_78 edit_explode_denovo_002 18000 8.57439
edit_explode_denovo_002_78 edit_explode_denovo_002 19000 9.67871
edit_explode_denovo_002_78 edit_explode_denovo_002 20000 10.2514
edit_explode_denovo_002_78 edit_explode_denovo_002 21000 10.8317
edit_explode_denovo_002_78 edit_explode_denovo_002 22000 10.9795
edit_explode_denovo_002_78 edit_explode_denovo_002 23000 11.129
edit_explode_denovo_002_78 edit_explode_denovo_002 24000 11.8828
edit_explode_denovo_002_78 edit_explode_denovo_002 25000 11.2853
edit_explode_denovo_002_78 edit_explode_denovo_002 26000 11.3854
edit_explode_denovo_002_78 edit_explode_denovo_002 27000 11.6925
edit_explode_denovo_002_78 edit_explode_denovo_002 28000 12.8095
edit_explode_denovo_002_78 edit_explode_denovo_002 29000 14.1581
edit_explode_denovo_002_78 edit_explode_denovo_002 30000 14.9754
edit_explode_denovo_002_78 edit_explode_denovo_002 31000 15.4769
edit_explode_denovo_002_78 edit_explode_denovo_002 32000 15.7364
edit_explode_denovo_002_78 edit_explode_denovo_002 33000 16.0006
edit_explode_denovo_002_78 edit_explode_denovo_002 34000 15.9196
edit_explode_denovo_002_78 edit_explode_denovo_002 35000 16.1382
edit_explode_denovo_002_78 edit_explode_denovo_002 36000 16.4967
edit_explode_denovo_002_78 edit_explode_denovo_002 37000 5.42461
edit_explode_denovo_002_78 edit_explode_denovo_002 38000 5.14082
edit_explode_denovo_002_78 edit_explode_denovo_002 39000 5.12037
edit_explode_denovo_002_78 edit_explode_denovo_002 40000 5.09951
edit_explode_denovo_002_78 edit_explode_denovo_002 41000 5.06063
edit_explode_denovo_002_78 edit_explode_denovo_002 42000 5.26667
edit_explode_denovo_002_78 edit_explode_denovo_002 43000 5.70585
edit_explode_denovo_002_78 edit_explode_denovo_002 44000 5.93268
edit_explode_denovo_002_78 edit_explode_denovo_002 45000 6.43608
edit_explode_denovo_002_78 edit_explode_denovo_002 46000 7.00916
edit_explode_denovo_002_78 edit_explode_denovo_002 47000 7.79347
edit_explode_denovo_002_78 edit_explode_denovo_002 48000 8.18188
edit_explode_denovo_002_78 edit_explode_denovo_002 49000 9.18178
edit_explode_denovo_002_78 edit_explode_denovo_002 50000 9.70029
edit_explode_denovo_002_78 edit_explode_denovo_002 51000 10.8627
edit_explode_denovo_002_78 edit_explode_denovo_002 52000 12.0146
edit_explode_denovo_002_78 edit_explode_denovo_002 53000 12.2259
edit_explode_denovo_002_78 edit_explode_denovo_002 54000 11.4034
edit_explode_denovo_002_78 edit_explode_denovo_002 55000 10.2809
edit_explode_denovo_002_78 edit_explode_denovo_002 56000 10.8077
edit_explode_denovo_002_78 edit_explode_denovo_002 57000 11.2353
edit_explode_denovo_002_78 edit_explode_denovo_002 58000 12.3265
edit_explode_denovo_002_78 edit_explode_denovo_002 59000 14.0928
edit_explode_denovo_002_78 edit_explode_denovo_002 60000 15.2188
edit_explode_denovo_002_79 edit_explode_denovo_002 0 -nan
edit_explode_denovo_002_79 edit_explode_denovo_002 1000 13.1902
edit_explode_denovo_002_79 edit_explode_denovo_002 2000 16.5857
edit_explode_denovo_002_79 edit_explode_denovo_002 3000 17.6277
edit_explode_denovo_002_79 edit_explode_denovo_002 4000 17.6297
edit_explode_denovo_002_79 edit_explode_denovo_002 5000 17.433
edit_explode_denovo_002_79 edit_explode_denovo_002 6000 17.3506
edit_explode_denovo_002_79 edit_explode_denovo_002 7000 18.0933
edit_explode_denovo_002_79 edit_explode_denovo_002 8000 19.0232
edit_explode_denovo_002_79 edit_explode_denovo_002 9000 19.3306
edit_explode_denovo_002_79 edit_explode_denovo_002 10000 19.1984
edit_explode_denovo_002_79 edit_explode_denovo_002 11000 18.4165
edit_explode_denovo_002_79 edit_explode_denovo_002 12000 19.1118
edit_explode_denovo_002_79 edit_explode_denovo_002 13000 20.6947
edit_explode_denovo_002_79 edit_explode_denovo_002 14000 21.52
edit_explode_denovo_002_79 edit_explode_denovo_002 15000 21.4709
edit_explode_denovo_002_79 edit_explode_denovo_002 16000 20.4465
edit_explode_denovo_002_79 edit_explode_denovo_002 17000 18.6922
edit_explode_denovo_002_79 edit_explode_denovo_002 18000 17.207
edit_explode_denovo_002_79 edit_explode_denovo_002 19000 14.3923
edit_explode_denovo_002_79 edit_explode_denovo_002 20000 13.0451
edit_explode_denovo_002_79 edit_explode_denovo_002 21000 11.92
edit_explode_denovo_002_79 edit_explode_denovo_002 22000 13.0302
edit_explode_denovo_002_79 edit_explode_denovo_002 23000 13.6426
edit_explode_denovo_002_79 edit_explode_denovo_002 24000 14.5438
edit_explode_denovo_002_79 edit_explode_denovo_002 25000 14.9169
edit_explode_denovo_002_79 edit_explode_denovo_002 26000 14.1286
edit_explode_denovo_002_79 edit_explode_denovo_002 27000 10.795
edit_explode_denovo_002_79 edit_explode_denovo_002 28000 8.59507
edit_explode_denovo_002_79 edit_explode_denovo_002 29000 8.80906
edit_explode_denovo_002_79 edit_explode_denovo_002 30000 8.76169
edit_explode_denovo_002_79 edit_explode_denovo_002 31000 8.61802
edit_explode_denovo_002_79 edit_explode_denovo_002 32000 8.94541
edit_explode_denovo_002_79 edit_explode_denovo_002 33000 9.10756
edit_explode_denovo_002_79 edit_explode_denovo_002 34000 9.84206
edit_explode_denovo_002_79 edit_explode_denovo_002 35000 10.4299
edit_explode_denovo_002_79 edit_explode_denovo_002 36000 10.7856
edit_explode_denovo_002_79 edit_explode_denovo_002 37000 10.7896
edit_explode_denovo_002_79 edit_explode_denovo_002 38000 10.936
edit_explode_denovo_002_79 edit_explode_denovo_002 39000 11.2476
edit_explode_denovo_002_79 edit_explode_denovo_002 40000 11.7023
edit_explode_denovo_002_79 edit_explode_denovo_002 41000 12.0531
edit_explode_denovo_002_79 edit_explode_denovo_002 42000 11.9986
edit_explode_denovo_002_79 edit_explode_denovo_002 43000 12.2863
edit_explode_denovo_002_79 edit_explode_denovo_002 44000 12.2944
edit_explode_denovo_002_79 edit_explode_denovo_002 45000 12.272
edit_explode_denovo_002_79 edit_explode_denovo_002 46000 13.1347
edit_explode_denovo_002_79 edit_explode_denovo_002 47000 13.621
edit_explode_denovo_002_79 edit_explode_denovo_002 48000 14.3934
edit_explode_denovo_002_79 edit_explode_denovo_002 49000 15.0799
edit_explode_denovo_002_79 edit_explode_denovo_002 50000 15.2421
edit_explode_denovo_002_79 edit_explode_denovo_002 51000 15.5252
edit_explode_denovo_002_79 edit_explode_denovo_002 52000 14.6301
edit_explode_denovo_002_79 edit_explode_denovo_002 53000 13.9971
edit_explode_denovo_002_79 edit_explode_denovo_002 54000 12.6243
edit_explode_denovo_002_79 edit_explode_denovo_002 55000 12.5654
edit_explode_denovo_002_79 edit_explode_denovo_002 56000 12.7689
edit_explode_denovo_002_79 edit_explode_denovo_002 57000 11.9986
edit_explode_denovo_002_79 edit_explode_denovo_002 58000 12.504
edit_explode_denovo_002_79 edit_explode_denovo_002 59000 13.1595
edit_explode_denovo_002_79 edit_explode_denovo_002 60000 14.2872
edit_explode_denovo_002_80 edit_explode_denovo_002 0 -nan
edit_explode_denovo_002_80 edit_explode_denovo_002 1000 14.1979
edit_explode_denovo_002_80 edit_explode_denovo_002 2000 18.6552
edit_explode_denovo_002_80 edit_explode_denovo_002 3000 19.4894
edit_explode_denovo_002_80 edit_explode_denovo_002 4000 19.8643
edit_explode_denovo_002_80 edit_explode_denovo_002 5000 21.2099
edit_explode_denovo_002_80 edit_explode_denovo_002 6000 13.9408
edit_explode_denovo_002_80 edit_explode_denovo_002 7000 5.34574
edit_explode_denovo_002_80 edit_explode_denovo_002 8000 5.31809
edit_explode_denovo_002_80 edit_explode_denovo_002 9000 6.79601
edit_explode_denovo_002_80 edit_explode_denovo_002 10000 8.76269
edit_explode_denovo_002_80 edit_explode_denovo_002 11000 8.25934
edit_explode_denovo_002_80 edit_explode_denovo_002 12000 8.31562
